tconst,language,title type,primary title,original title,isAdult,start year,end year,runtime minutes,genres,averageRating,numVotes
tt0124185,English,movie,Under the Skin,Under the Skin,0,1997,\N,82,Drama,6.5,1528
tt0124186,English,movie,In the Flesh,Im Sog des B√∂sen,0,1995,\N,90,Thriller,5.4,116
tt0124193,English,movie,Vampire Knights,Vampire Knights,0,1988,\N,90,"Comedy,Horror",4.1,95
tt0124198,English,movie,Very Bad Things,Very Bad Things,0,1998,\N,100,"Comedy,Crime,Thriller",6.3,47856
tt0124247,English,movie,The Magic Pearl,The Magic Pearl,0,1997,\N,90,Animation,7.1,40
tt0124268,English,movie,100 Proof,100 Proof,0,1997,\N,94,Drama,6.5,64
tt0124284,English,movie,Arranged Marriage,Arranged Marriage,0,1996,\N,88,Drama,4.6,74
tt0124295,English,movie,The Big One,The Big One,0,1997,\N,91,"Comedy,Crime,Documentary",7.1,7977
tt0124298,English,movie,Blast from the Past,Blast from the Past,0,1999,\N,112,"Comedy,Drama,Romance",6.7,68081
tt0124299,English,movie,Braxton,Braxton,0,1989,\N,65,"Action,Adventure",7,11
tt0124307,English,movie,The Capture of Bigfoot,The Capture of Bigfoot,0,1979,\N,92,"Adventure,Drama,Horror",3.4,678
tt0124315,English,movie,The Cider House Rules,The Cider House Rules,0,1999,\N,126,"Drama,Romance",7.4,101387
tt0124336,English,movie,Date with Death,Date with Death,0,1959,\N,84,Crime,6.4,87
tt0124344,English,movie,Dead Lucky,Dead Lucky,0,1960,\N,64,"Crime,Drama",5.6,52
tt0124349,English,movie,Redline,Deathline,0,1997,\N,97,"Action,Sci-Fi",4.7,1326
tt0124361,English,movie,Deep Jaws,Deep Jaws,0,1976,\N,89,Comedy,4.6,201
tt0124391,English,movie,The Dicktator,The Dicktator,0,1974,\N,94,Comedy,4.5,133
tt0124410,English,movie,The Divorcee,The Divorcee,0,1969,\N,90,Drama,5.1,47
tt0124442,English,movie,Dreamaniac,Dreamaniac,0,1986,\N,82,Horror,3.4,592
tt0124451,English,movie,Dublin Nightmare,Dublin Nightmare,0,1958,\N,62,Thriller,5.9,105
tt0124464,English,movie,Emmanuelle in Soho,Emmanuelle in Soho,0,1981,\N,68,Drama,3.7,161
tt0124501,English,movie,Evil Come Evil Go,Evil Come Evil Go,0,1972,\N,66,Horror,3.7,448
tt0124555,English,movie,Finding North,Finding North,0,1998,\N,95,"Comedy,Drama,Romance",6.5,319
tt0124565,English,movie,Five Loose Women,Five Loose Women,0,1974,\N,90,"Action,Crime,Drama",4.6,429
tt0124578,English,movie,The Flesh Merchant,The Flesh Merchant,0,1956,\N,60,Drama,4.7,265
tt0124579,English,movie,The Flesh Merchant,The Flesh Merchant,0,1993,\N,100,"Drama,Thriller",5,100
tt0124595,English,movie,Return to Paradise,Return to Paradise,0,1998,\N,111,"Drama,Romance,Thriller",6.9,14941
tt0124653,English,movie,The Girl with Brains in Her Feet,The Girl with Brains in Her Feet,0,1997,\N,98,"Comedy,Drama,Sport",6.7,124
tt0124666,English,movie,The Girls on F Street,The Girls on F Street,0,1966,\N,69,"Adventure,Drama,Thriller",4.9,294
tt0124668,English,movie,Girls on the Rocks,Girls on the Rocks,0,1962,\N,77,Comedy,4.8,9
tt0124707,English,movie,The Hard Road,The Hard Road,0,1973,\N,85,Drama,5.9,150
tt0124718,English,movie,He Got Game,He Got Game,0,1998,\N,136,"Drama,Sport",6.9,49250
tt0124743,English,movie,Hidden Agenda,Hidden Agenda,0,1999,\N,101,"Action,Crime,Mystery",4.6,411
tt0124762,English,movie,The Isle of Hope,The Isle of Hope,0,1925,\N,60,"Action,Adventure,Drama",3.5,26
tt0124766,English,movie,John Hus,John Hus,0,1977,\N,55,"Biography,Drama,History",6.8,86
tt0124768,English,movie,The Boy Who Stopped Talking,De jongen die niet meer praatte,0,1996,\N,108,"Drama,Family,War",7,103
tt0124777,English,movie,Latin Boys Go to Hell,Latin Boys Go to Hell,0,1997,\N,71,"Comedy,Crime,Drama",5.1,314
tt0124800,English,movie,Mr. Atlas,Mr. Atlas,0,1997,\N,99,Fantasy,5.2,90
tt0124808,English,movie,Night Shade,Night Shade,0,1996,\N,96,Horror,3.8,136
tt0124819,English,movie,Orgazmo,Orgazmo,0,1997,\N,94,Comedy,6.1,37249
tt0124854,English,movie,A Rock and a Hard Place,A Rock and a Hard Place,0,1999,\N,99,"Adventure,Romance",5.1,91
tt0124869,English,movie,Senior Week,Senior Week,0,1987,\N,98,Comedy,3.3,243
tt0124871,English,movie,Shattered Illusions,Shattered Illusions,0,1998,\N,90,"Drama,Thriller",6.9,46
tt0124879,English,movie,Simon Birch,Simon Birch,0,1998,\N,114,"Comedy,Drama,Family",6.8,21667
tt0124889,English,movie,Sticks,Sticks,0,2001,\N,92,"Comedy,Crime",5.4,111
tt0124897,English,movie,Teenage Innocence,Teenage Innocence,0,1973,\N,72,Drama,5.7,240
tt0124901,English,movie,Thursday,Thursday,0,1998,\N,87,"Action,Comedy,Crime",7.1,18968
tt0124988,English,movie,Atsay,Atsay,0,1978,\N,96,Drama,7.3,23
tt0125015,English,movie,Black Heat,Black Heat,0,1976,\N,94,"Action,Crime,Drama",4.1,250
tt0125022,English,movie,Heartbreakers,Heartbreakers,0,2001,\N,123,"Comedy,Crime,Romance",6.2,55887
tt0125026,English,movie,Bums,Bums,0,1993,\N,94,"Mystery,Thriller",5.4,30
tt0125029,English,movie,Caged Women II,Caged Women II,0,1996,\N,82,"Action,Crime,Drama",5.5,56
tt0125030,English,movie,Calling Paul Temple,Calling Paul Temple,0,1948,\N,92,"Crime,Mystery",5.9,213
tt0125035,English,movie,Caxambu!,Caxambu!,0,1971,\N,85,Adventure,4.6,44
tt0125058,English,movie,Dancing on the Moon,Dancing on the Moon,0,1997,\N,87,"Drama,Family",6.1,245
tt0125060,English,movie,The Darkening,The Darkening,0,1995,\N,80,"Horror,Mystery,Thriller",3.1,160
tt0125068,English,movie,Drowning in Dreams,Drowning in Dreams,0,1997,\N,72,Documentary,7.5,25
tt0125070,English,movie,Dødsbokseren,D√∏dsbokseren,0,1926,\N,113,Comedy,6.4,14
tt0125109,English,movie,Fury River,Fury River,0,1961,\N,74,Adventure,5.2,81
tt0125115,English,movie,Gerrie & Louise,Gerrie & Louise,0,1998,\N,75,Documentary,8.5,15
tt0125119,English,movie,Girltalk,Girltalk,0,1988,\N,85,Documentary,7.4,16
tt0125128,English,movie,The Hanging Garden,The Hanging Garden,0,1997,\N,91,"Drama,Romance",6.9,3024
tt0125133,English,movie,Hayseed,Hayseed,0,1997,\N,93,Comedy,5.3,61
tt0125134,English,movie,Heat Wave,Heat Wave,0,1935,\N,72,"Comedy,Musical",5.6,42
tt0125135,English,movie,The Heatwave Lasted Four Days,The Heatwave Lasted Four Days,0,1975,\N,72,"Crime,Drama",6.8,30
tt0125148,English,movie,Hollywood Babylon,Hollywood Babylon,0,1971,\N,87,Drama,4.5,139
tt0125157,English,movie,Hollywood's World of Flesh,Hollywood's World of Flesh,0,1963,\N,72,Documentary,5.9,21
tt0125171,English,movie,Hot Nights on the Campus,Hot Nights on the Campus,0,1966,\N,67,Drama,5.5,82
tt0125195,English,movie,Cry Your Purple Heart Out,Cry Your Purple Heart Out,0,1976,\N,82,Comedy,4.2,28
tt0125209,English,movie,I Think I Do,I Think I Do,0,1997,\N,90,"Comedy,Romance",6.6,1634
tt0125211,English,movie,I Woke Up Early the Day I Died,I Woke Up Early the Day I Died,0,1998,\N,90,"Comedy,Crime,Thriller",5.5,785
tt0125242,English,movie,The Innocence of Lizette,The Innocence of Lizette,0,1916,\N,50,"Comedy,Drama",5.2,38
tt0125249,English,movie,Inspirations,Inspirations,0,1997,\N,100,Documentary,6.5,92
tt0125263,English,movie,Is There Sex After Death?,Is There Sex After Death?,0,1971,\N,102,Comedy,4.8,200
tt0125264,English,movie,Is There Sex After Marriage,Is There Sex After Marriage,0,1973,\N,87,Drama,6.6,16
tt0125275,English,movie,The Jekyll and Hyde Portfolio,The Jekyll and Hyde Portfolio,0,1971,\N,81,"Horror,Mystery",4.1,115
tt0125308,English,movie,"Baker County, U.S.A.",Trapped,0,1982,\N,95,Thriller,5.9,727
tt0125310,English,movie,King of the Underworld,King of the Underworld,0,1952,\N,82,"Crime,Drama",4.4,63
tt0125316,English,movie,The Kiss of Her Flesh,The Kiss of Her Flesh,0,1968,\N,69,"Horror,Thriller",5,221
tt0125319,English,movie,Kitchen Party,Kitchen Party,0,1997,\N,92,Comedy,6.2,371
tt0125332,English,movie,Lady Godiva Rides,Lady Godiva Rides,0,1968,\N,104,"Comedy,Romance,Western",3.8,192
tt0125366,English,movie,Lifepod,Lifepod,0,1981,\N,90,"Sci-Fi,Thriller",4.8,286
tt0125381,English,movie,Love God,Love God,0,1997,\N,82,"Comedy,Horror",5.5,175
tt0125383,English,movie,The Lure of Crooning Water,The Lure of Crooning Water,0,1920,\N,105,Romance,8.3,54
tt0125384,English,movie,A Happy Divorce,Un divorce heureux,0,1975,\N,102,Drama,5.3,71
tt0125412,English,movie,Moon Over Broadway,Moon Over Broadway,0,1997,\N,97,Documentary,7.2,143
tt0125421,English,movie,The Mystery of the Million Dollar Hockey Puck,The Mystery of the Million Dollar Hockey Puck,0,1975,\N,83,Adventure,6.1,60
tt0125425,English,movie,N Is a Number: A Portrait of Paul Erdös,N Is a Number: A Portrait of Paul Erd√∂s,0,1993,\N,57,"Biography,Documentary",7.5,236
tt0125430,English,movie,The Naughty Stewardesses,The Naughty Stewardesses,0,1973,\N,102,"Comedy,Drama",3.5,454
tt0125432,English,movie,Navy Spy,Navy Spy,0,1937,\N,72,"Action,Crime,Drama",5.2,49
tt0125438,English,movie,Not Even the Trees,Not Even the Trees,0,1998,\N,90,Drama,4.8,107
tt0125439,English,movie,Notting Hill,Notting Hill,0,1999,\N,124,"Comedy,Drama,Romance",7.2,321293
tt0125449,English,movie,Over the Summer,Over the Summer,0,1985,\N,97,Drama,5.2,37
tt0125453,English,movie,Paths of the Gods,Paths of the Gods,0,1995,\N,240,Documentary,8.2,15
tt0125454,English,movie,Paulie,Paulie,0,1998,\N,91,"Adventure,Comedy,Drama",6.5,15651
tt0125459,English,movie,Pitch,Pitch,0,1997,\N,81,Documentary,6.5,766
tt0125460,English,movie,The Planet of Junior Brown,The Planet of Junior Brown,0,1997,\N,91,Drama,6.2,299
tt0125505,English,movie,Something About Love,Something About Love,0,1988,\N,93,Drama,6.2,70
tt0125510,English,movie,Splatter University,Splatter University,0,1984,\N,78,"Horror,Mystery,Thriller",4,1822
tt0125515,English,movie,Stage by Stage: Les Misérables,Stage by Stage: Les Mis√©rables,0,1988,\N,57,"Documentary,Musical",7.9,61
tt0125522,English,movie,Sue,Sue,0,1997,\N,91,Drama,7.2,1455
tt0125551,English,movie,Thirteen,Thirteen,0,1997,\N,87,Drama,8.3,64
tt0125591,English,movie,War Against the Indians,War Against the Indians,0,1993,\N,141,Documentary,7.5,14
tt0125594,English,movie,When Passions Collide,When Passions Collide,0,1997,\N,92,"Drama,Thriller",5.6,109
tt0125664,English,movie,Man on the Moon,Man on the Moon,0,1999,\N,118,"Biography,Comedy,Drama",7.4,133241
tt0125676,English,movie,Black Diamond Rush,Black Diamond Rush,0,1993,\N,96,"Documentary,Sport",8.3,16
tt0125678,English,movie,Bongwater,Bongwater,0,1998,\N,97,"Comedy,Drama,Romance",5.2,4299
tt0125680,English,movie,A Bullet in the Head,A Bullet in the Head,0,1990,\N,89,Drama,6.5,148
tt0125713,English,movie,Crystal Voyager,Crystal Voyager,0,1973,\N,78,"Documentary,Sport",6.9,182
tt0125736,English,movie,Escape to Ski,Escape to Ski,0,1988,\N,92,Documentary,9,8
tt0125737,English,movie,Escort Girl,Escort Girl,0,1941,\N,68,"Crime,Drama,Film-Noir",4.1,245
tt0125740,English,movie,Extreme Winter,Extreme Winter,0,1990,\N,92,"Documentary,Sport",7.6,13
tt0125750,English,movie,The Flaming Teenage,The Flaming Teenage,0,1956,\N,69,Drama,4.4,79
tt0125752,English,movie,Fluteman,Fluteman,0,1982,\N,84,Drama,6.3,15
tt0125761,English,movie,Gasoline Alley,Gasoline Alley,0,1951,\N,76,"Comedy,Music,Romance",6.5,111
tt0125765,English,movie,The Girl Grabbers,The Girl Grabbers,0,1968,\N,89,"Crime,Drama",4.8,28
tt0125766,English,movie,Some Girl,Some Girl,0,1998,\N,94,"Comedy,Drama,Romance",5.6,958
tt0125769,English,movie,Glass,Glass,0,1989,\N,93,Thriller,2.8,25
tt0125778,English,movie,Harvest,Harvest,0,1998,\N,96,Drama,4.6,310
tt0125791,English,movie,Hungry Heart,Hungry Heart,0,1987,\N,95,Drama,5,7
tt0125813,English,movie,Just Around the Corner,Just Around the Corner,0,1921,\N,70,Drama,6.8,27
tt0125816,English,movie,Kevin Rampenbacker and the Electric Kettle,Kevin Rampenbacker and the Electric Kettle,0,1994,\N,100,Comedy,6.4,8
tt0125822,English,movie,Kodo: The Drummers of Japan,Kodo: The Drummers of Japan,0,1996,\N,58,"Documentary,Music",7.2,22
tt0125837,English,movie,Little Girl... Big Tease,Little Girl... Big Tease,0,1976,\N,86,"Drama,Romance",5.3,95
tt0125841,English,movie,Little Miss Magic,Little Miss Magic,0,1998,\N,86,"Comedy,Family,Fantasy",3.4,186
tt0125861,English,movie,Love Is Where It's At,Love Is Where It's At,0,1968,\N,70,"Crime,Mystery,Romance",5.2,11
tt0125879,English,movie,Lulu on the Bridge,Lulu on the Bridge,0,1998,\N,103,"Drama,Music,Mystery",6.2,4129
tt0125931,English,movie,Miami Shakedown,Miami Shakedown,0,1993,\N,105,Action,7,20
tt0125943,English,movie,The Naked Bunyip,The Naked Bunyip,0,1970,\N,136,"Comedy,Documentary",5.7,70
tt0125945,English,movie,Holiday Hookers,Natale in casa d'appuntamento,0,1976,\N,97,Comedy,5.4,93
tt0125948,English,movie,Nickel Queen,Nickel Queen,0,1971,\N,89,Comedy,6.8,50
tt0125950,English,movie,The Night That Never Happened,The Night That Never Happened,0,1997,\N,95,Drama,4.4,253
tt0125971,English,movie,Outside Providence,Outside Providence,0,1999,\N,96,"Comedy,Drama,Romance",6.4,9069
tt0125973,English,movie,Lady Dynamite,La padrina,0,1973,\N,95,Crime,5.7,43
tt0125980,English,movie,Passion in the Desert,Passion in the Desert,0,1997,\N,91,"Adventure,Drama",6.3,899
tt0125987,English,movie,Plugg,Plugg,0,1975,\N,88,Comedy,3.7,62
tt0126007,English,movie,Rum and Coke,Rum and Coke,0,1999,\N,93,"Comedy,Romance",6.4,75
tt0126016,English,movie,Scar City,Scar City,0,1998,\N,100,"Action,Thriller",5.1,894
tt0126019,English,movie,Scobie Malone,Scobie Malone,0,1975,\N,98,Mystery,5.2,93
tt0126026,English,movie,Shadow of the Boomerang,Shadow of the Boomerang,0,1960,\N,95,Drama,6.1,15
tt0126029,English,movie,Shrek,Shrek,0,2001,\N,90,"Adventure,Animation,Comedy",7.9,691751
tt0126035,English,movie,Sleepy Heads,Sleepy Heads,0,1997,\N,87,Comedy,6.6,74
tt0126036,English,movie,Snowriders II,Snowriders II,0,1997,\N,95,"Documentary,Sport",6.8,43
tt0126075,English,movie,Square Shoulders,Square Shoulders,0,1929,\N,58,"Action,Crime,Drama",7,29
tt0126079,English,movie,Steeper & Deeper,Steeper & Deeper,0,1992,\N,92,"Documentary,Sport",9.3,19
tt0126120,English,movie,What Rats Won't Do,What Rats Won't Do,0,1998,\N,88,"Comedy,Romance",6.2,776
tt0126122,English,movie,Wild Child,Wild Child,0,1991,\N,90,Drama,5,41
tt0126141,English,movie,Kasper in de onderwereld,Kasper in de onderwereld,0,1979,\N,93,Drama,5.8,14
tt0126184,English,movie,Jaws of the Jungle,Jaws of the Jungle,0,1936,\N,60,Adventure,4.5,24
tt0126189,English,movie,Alice of Wonderland in Paris,Alice of Wonderland in Paris,0,1966,\N,52,"Adventure,Animation,Family",5,194
tt0126190,English,movie,Along the Mohawk Trail,Along the Mohawk Trail,0,1957,\N,89,Western,6.9,24
tt0126203,English,movie,At the End of the Rainbow,At the End of the Rainbow,0,1965,\N,80,"Family,Fantasy",6.5,14
tt0126207,English,movie,Boulevards d'Afrique,Boulevards d'Afrique,0,1989,\N,70,Musical,5.6,8
tt0126214,English,movie,Beyond Bengal,Beyond Bengal,0,1934,\N,62,"Adventure,Thriller",4.9,66
tt0126215,English,movie,Blake of Scotland Yard,Blake of Scotland Yard,0,1937,\N,73,"Crime,Sci-Fi",3.5,127
tt0126218,English,movie,Bob's Weekend,Bob's Weekend,0,1996,\N,93,"Comedy,Drama,Romance",5.4,166
tt0126223,English,movie,Burlesque in Harlem,Burlesque in Harlem,0,1949,\N,56,"Comedy,Music",5.9,32
tt0126230,English,movie,Kitty Can't Help It,Kitty Can't Help It,0,1975,\N,88,Comedy,4.3,69
tt0126239,English,movie,Cho hang ling fan,Cho hang ling fan,0,1986,\N,86,Drama,6,11
tt0126240,English,movie,Chutney Popcorn,Chutney Popcorn,0,1999,\N,92,"Comedy,Drama",5.8,1132
tt0126249,English,movie,Colors Straight Up,Colors Straight Up,0,1997,\N,94,Documentary,7.2,72
tt0126250,English,movie,Cookie's Fortune,Cookie's Fortune,0,1999,\N,118,"Comedy,Drama",6.8,13495
tt0126252,English,movie,The Cool Mikado,The Cool Mikado,0,1963,\N,81,Musical,3.6,69
tt0126253,English,movie,Renegade Force,Renegade Force,0,1998,\N,89,"Action,Thriller",5.5,779
tt0126260,English,movie,The Delicate Art of the Rifle,The Delicate Art of the Rifle,0,1996,\N,93,Drama,6.8,236
tt0126261,English,movie,Desert Blue,Desert Blue,0,1998,\N,90,Drama,6.1,2417
tt0126265,English,movie,The Dixie Flyer,The Dixie Flyer,0,1926,\N,60,"Action,Drama",7.3,37
tt0126312,English,movie,Friend of the Family II,Friend of the Family II,0,1996,\N,83,Thriller,4.5,394
tt0126328,English,movie,Gun Smoke,Gun Smoke,0,1935,\N,57,Western,6.3,50
tt0126336,English,movie,Hitchhike to Hell,Hitchhike to Hell,0,1941,\N,56,"Crime,Drama",4.4,64
tt0126344,English,movie,I Went Down,I Went Down,0,1997,\N,107,"Action,Comedy,Crime",6.8,2190
tt0126376,English,movie,"Ladies and Gentlemen, Mr. Leonard Cohen","Ladies and Gentlemen, Mr. Leonard Cohen",0,1965,\N,45,"Biography,Documentary",7.3,439
tt0126381,English,movie,The Last Wilderness,The Last Wilderness,0,1935,\N,45,"Action,Sport",5,11
tt0126388,English,movie,Legionnaire,Legionnaire,0,1998,\N,99,"Action,Adventure,Drama",5.5,24698
tt0126392,English,movie,My Mother's Early Lovers,My Mother's Early Lovers,0,1998,\N,105,Drama,7.9,23
tt0126411,English,movie,The Incredible Adventures of Marco Polo on His Journeys to the Ends of the Earth,The Incredible Adventures of Marco Polo,0,1998,\N,97,Adventure,4.6,538
tt0126415,English,movie,Mated,Mated,0,1952,\N,75,Documentary,4.8,21
tt0126417,English,movie,Max and Morris,Max V'Morris,0,1994,\N,80,"Comedy,Crime,Music",7.1,40
tt0126423,English,movie,Pete's Meteor,Pete's Meteor,0,1998,\N,104,"Crime,Drama",4.6,396
tt0126426,English,movie,Midnight Frolics,Midnight Frolics,0,1949,\N,56,Music,4.4,15
tt0126428,English,movie,Midnite Plowboy,Midnite Plowboy,0,1971,\N,71,Comedy,4.6,212
tt0126448,English,movie,Mme. Olga's Massage Parlor,Mme. Olga's Massage Parlor,0,1965,\N,70,Drama,5.9,19
tt0126456,English,movie,The Monster of Camp Sunshine or How I Learned to Stop Worrying and Love Nature,The Monster of Camp Sunshine or How I Learned to Stop Worrying and Love Nature,0,1964,\N,74,"Comedy,Horror",3.8,485
tt0126463,English,movie,Motel Confidential,Motel Confidential,0,1969,\N,85,Comedy,3.8,55
tt0126466,English,movie,Mr. Mari's Girls,Mr. Mari's Girls,0,1967,\N,63,"Crime,Drama",5.4,89
tt0126478,English,movie,My Tale Is Hot,My Tale Is Hot,0,1964,\N,60,"Comedy,Fantasy",5.1,114
tt0126504,English,movie,Naughty Nudes,Naughty Nudes,0,1965,\N,60,Comedy,4.8,19
tt0126506,English,movie,The Naughty Shutter,The Naughty Shutter,0,1963,\N,55,Comedy,3.4,30
tt0126527,English,movie,A Night to Dismember,A Night to Dismember,0,1983,\N,69,Horror,3.4,799
tt0126545,English,movie,Norma,Norma,0,1970,\N,77,Drama,5,42
tt0126560,English,movie,Oh! You Beautiful 'Doll',Oh! You Beautiful 'Doll',0,1973,\N,60,Comedy,5.2,41
tt0126562,English,movie,Olga's House of Shame,Olga's House of Shame,0,1964,\N,70,"Crime,Drama",4.3,350
tt0126604,English,movie,Pecker,Pecker,0,1998,\N,87,"Comedy,Drama",6.3,14454
tt0126625,English,movie,Pursuit,Pursuit,0,1991,\N,90,"Action,Adventure,Drama",5.3,83
tt0126645,English,movie,Rolling Home,Rolling Home,0,1935,\N,68,Comedy,5.2,13
tt0126651,English,movie,Santitos,Santitos,0,1999,\N,105,"Comedy,Drama",6.6,560
tt0126659,English,movie,Shadow of Chinatown,Shadow of Chinatown,0,1936,\N,71,"Action,Adventure,Thriller",3.9,165
tt0126680,English,movie,A Stranger in the Kingdom,A Stranger in the Kingdom,0,1999,\N,112,Drama,5.7,216
tt0126681,English,movie,"The Sun, the Moon and the Stars","The Sun, the Moon and the Stars",0,1996,\N,93,Comedy,6.4,69
tt0126698,English,movie,Tiger Claws II,Tiger Claws II,0,1996,\N,92,Action,4.8,643
tt0126713,English,movie,Vampire Centerfolds,Vampire Centerfolds,0,1998,\N,135,Horror,4.5,16
tt0126714,English,movie,Sorority House Vampires,Sorority House Vampires,0,1998,\N,91,"Comedy,Horror",2,344
tt0126729,English,movie,"The Who's Tommy, the Amazing Journey","The Who's Tommy, the Amazing Journey",0,1993,\N,59,"Documentary,Music",7.9,67
tt0126730,English,movie,Why Not Stay for Breakfast?,Why Not Stay for Breakfast?,0,1979,\N,95,Comedy,5.6,12
tt0126787,English,movie,Art House,Art House,0,1998,\N,93,"Comedy,Drama",4.5,395
tt0126805,English,movie,Back and Forth,<--->,0,1969,\N,52,Documentary,6.4,249
tt0126810,English,movie,Bedrooms and Hallways,Bedrooms and Hallways,0,1998,\N,92,"Comedy,Romance",6.6,3443
tt0126814,English,movie,Big Meat Eater,Big Meat Eater,0,1982,\N,82,"Comedy,Horror,Musical",5.2,389
tt0126820,English,movie,Bloodletting,Bloodletting,0,1997,\N,89,"Comedy,Horror",4.5,387
tt0126846,English,movie,Crinoline Head,Crinoline Head,0,1996,\N,80,Horror,5.2,91
tt0126848,English,movie,Cry Wilderness,Cry Wilderness,0,1987,\N,93,"Adventure,Family,Fantasy",2.1,1386
tt0126850,English,movie,Cyberstalker,Cyberstalker,0,1995,\N,96,"Horror,Sci-Fi",3.6,112
tt0126856,English,movie,Date with Disaster,Date with Disaster,0,1957,\N,61,"Crime,Drama",5.4,144
tt0126858,English,movie,Deadly Obsession,Deadly Obsession,0,1988,\N,95,Thriller,5.3,76
tt0126859,English,movie,The Loss of Sexual Innocence,The Loss of Sexual Innocence,0,1999,\N,106,Drama,5.4,3317
tt0126861,English,movie,Denial,Denial,0,1998,\N,93,"Comedy,Drama,Romance",5.3,2739
tt0126865,English,movie,The Devil's Mistress,The Devil's Mistress,0,1965,\N,66,"Horror,Western",4.4,61
tt0126869,English,movie,The Dinner,The Dinner,0,1997,\N,85,Drama,8.7,19
tt0126886,English,movie,Election,Election,0,1999,\N,103,"Comedy,Romance",7.3,99216
tt0126899,English,movie,Eyes Are Upon You,Eyes Are Upon You,0,2001,\N,92,"Crime,Thriller",2.8,110
tt0126902,English,movie,Fame Whore,Fame Whore,0,1997,\N,73,"Comedy,Sport",6.7,111
tt0126907,English,movie,Fighting Stock,Fighting Stock,0,1935,\N,69,Comedy,6.1,61
tt0126908,English,movie,A Fish in the Bathtub,A Fish in the Bathtub,0,1998,\N,96,Comedy,5.8,399
tt0126909,English,movie,5 Dead on the Crimson Canvas,5 Dead on the Crimson Canvas,0,1996,\N,96,Horror,5.3,122
tt0126915,English,movie,For My Baby,For My Baby,0,1997,\N,102,Drama,5,67
tt0126916,English,movie,For Love of the Game,For Love of the Game,0,1999,\N,137,"Drama,Romance,Sport",6.6,35966
tt0126917,English,movie,Forbidden Women,Forbidden Women,0,1948,\N,62,Adventure,4.2,64
tt0126928,English,movie,The Girl Gets Moe,The Girl Gets Moe,0,1997,\N,102,"Action,Drama",4.5,247
tt0126938,English,movie,Hav Plenty,Hav Plenty,0,1997,\N,92,"Comedy,Romance",6.2,1094
tt0126948,English,movie,Honeymoon Horror,Honeymoon Horror,0,1982,\N,88,"Horror,Thriller",3.8,363
tt0126950,English,movie,The Hornet's Nest,The Hornet's Nest,0,1955,\N,64,"Comedy,Crime,Drama",5.6,171
tt0126952,English,movie,How to Cheat in the Leaving Certificate,How to Cheat in the Leaving Certificate,0,1997,\N,80,Comedy,7,72
tt0126953,English,movie,Hudson River Blues,Hudson River Blues,0,1997,\N,91,Drama,5.8,83
tt0126957,English,movie,Image Before My Eyes,Image Before My Eyes,0,1981,\N,90,Documentary,6.8,25
tt0126973,English,movie,James Dean: Race with Destiny,"James Dean: Live Fast, Die Young",0,1997,\N,94,"Biography,Drama",4.6,356
